"","X","Region_ID","Trial","Block","Treatment","Treatment_Type","Treatment_State","median_time","delta_time","partition_num","avg_range","avg_angle","avg_length","avg_x","avg_y","dist_insult"
"6289",6609,32053,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",1.1,25,2.621724417,-1.310289167,8.931594083,-0.060023496,2.621014472,1.378985528
"6290",6610,32054,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",0.9,25,2.596850857,-1.137214286,2.913035714,-0.051545951,2.596335567,1.403664433
"6291",6611,32055,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",1,25,2.784294364,12.25172727,4.877769364,0.590815428,2.720804143,1.279195857
"6292",6612,32056,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",2.2,25,2.671177211,0.44446,4.529712421,0.019672617,2.670549797,1.329450203
"6293",6613,32057,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",0.7,25,3.890527875,-0.538475,12.61466138,-0.03656036,3.89032312,0.10967688
"6294",6614,32059,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",0.8,25,3.878667286,-11.66,4.333387,-0.783891414,3.798618003,0.201381997
"6295",6615,32060,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",0.9,25,4.004420286,27.42171429,5.499182714,1.844246525,3.554397776,0.445602224
"6296",6616,32061,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",0.9,25,3.828495875,-21.91675,5.06746025,-1.429134645,3.551589902,0.448410098
"6297",6617,32062,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",0.6,25,3.221693333,2.652333333,7.773917167,0.149080346,3.218233668,0.781766332
"6298",6618,32064,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",0.9,25,2.943064375,2.495775,4.2503565,0.128106422,2.940253775,1.059746225
"6299",6619,32065,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",1.7,25,2.841798176,21.37076471,8.320402294,1.035242882,2.646019646,1.353980354
"6300",6620,32066,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:05",3.2,25,2.3585585,-12.55313214,8.297344321,-0.513468347,2.300698745,1.699301255
"6301",6621,32067,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",0.8,25,3.366786571,-15.68214286,4.621556714,-0.909955049,3.24136212,0.75863788
"6302",6622,32068,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:06",1,25,2.643328875,3.362725,3.184106,0.155165259,2.638718371,1.361281629
"6303",6623,32069,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",1,25,2.1996365,-5.17,2.648631375,-0.198154751,2.190460456,1.809539544
"6304",6624,32071,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",0.7,25,2.194101625,-9.8366125,2.915307125,-0.374697845,2.161822833,1.838177167
"6305",6625,32072,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",0.9,25,2.537847444,-3.671466667,4.407915667,-0.162570439,2.532621193,1.467378807
"6306",6626,32073,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",0.9,25,2.501714714,4.519214286,3.273054,0.197123659,2.493927642,1.506072358
"6307",6627,32074,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",0.7,25,2.880840375,8.0844625,5.21503575,0.405133722,2.852188293,1.147811707
"6308",6628,32075,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",0.9,25,4.160170429,-0.891745714,9.138936857,-0.064766662,4.159594788,0.159594788
"6309",6629,32076,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",1.6,25,2.207672214,-9.496135714,3.317600143,-0.363515652,2.177348433,1.822651567
"6310",6630,32077,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",0.9,25,5.303020429,-7.2223,8.005224,-0.66669566,5.260937994,1.260937994
"6311",6631,32078,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",0.7,25,3.359136875,3.129375,4.043193375,0.18340166,3.354088674,0.645911326
"6312",6632,32079,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1,25,2.463287375,-2.9259,3.2780375,-0.125479527,2.459878457,1.540121543
"6313",6633,32080,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1.5,25,3.252184438,1.10686375,6.2854895,0.062697838,3.251360676,0.748639324
"6314",6634,32081,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:07",1.8,25,4.188476133,-14.04953333,7.942009533,-1.016805741,4.062843128,0.062843128
"6315",6635,32082,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",0.6,25,3.768125571,2.745814286,11.437282,0.180504889,3.763773602,0.236226398
"6316",6636,32083,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1.3,25,4.219331583,3.72525,6.425655167,0.274078964,4.210306129,0.210306129
"6317",6637,32084,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",0.8,25,4.250675286,-0.877517143,6.457435571,-0.065197241,4.249924317,0.249924317
"6318",6638,32085,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1.2,25,2.264885077,-8.6308,3.327881462,-0.339734879,2.239199797,1.760800203
"6319",6639,32086,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1.3,25,3.118611091,-4.840554545,5.256505909,-0.263230732,3.107429449,0.892570551
"6320",6640,32087,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1.1,25,2.796389182,14.86772727,3.188814727,0.717454081,2.702709311,1.297290689
"6321",6641,32088,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",1.8,25,2.913343867,-4.304426667,6.936311733,-0.218888009,2.904854336,1.095145664
"6322",6642,32089,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:09",0.8,25,3.707146429,22.928,5.083742286,1.444372184,3.414039941,0.585960059
"6323",6643,32090,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:09",0.9,25,2.690903222,-13.98233333,5.005967,-0.650178326,2.611161612,1.388838388
"6324",6644,32091,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:09",1.2,25,3.589894625,-5.9414,5.636086,-0.371531958,3.570497664,0.429502336
"6325",6645,32092,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:08",2.2,25,2.9783648,26.0039,5.057975,1.306940063,2.675191535,1.324808465
"6326",6646,32093,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.7,25,3.054650714,28.68657143,12.18657371,1.466261025,2.679705266,1.320294734
"6327",6647,32094,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:09",1.6,25,2.692136857,-2.078543929,6.535503143,-0.097691845,2.687480902,1.312519098
"6328",6648,32095,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.9,25,4.118584429,-10.67961429,5.084450143,-0.763008977,4.046929847,0.046929847
"6329",6649,32096,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.7,25,3.873266571,-12.62642857,5.884853571,-0.846676092,3.779541286,0.220458714
"6330",6650,32097,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.7,25,4.249535571,-14.06442857,8.154811,-1.032686109,4.122105194,0.122105194
"6331",6651,32098,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.7,25,2.97795775,-14.102625,3.260607875,-0.725684979,2.888159479,1.111840521
"6332",6652,32099,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.8,25,4.67383425,1.56945,8.98939125,0.128007531,4.672059234,0.672059234
"6333",6653,32100,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.7,25,3.884631857,-0.52287,4.799587429,-0.035441701,3.88445646,0.11554354
"6334",6654,32101,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.7,25,3.195012571,-0.839402857,4.401629,-0.046815839,3.194637801,0.805362199
"6335",6655,32102,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.8,25,3.508623143,-4.416557143,6.327122429,-0.270185581,3.498176481,0.501823519
"6336",6656,32103,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",0.9,25,3.6057675,-13.3907,5.915722,-0.835045235,3.507717569,0.492282431
"6337",6657,32104,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",1,25,3.693297545,0.171543455,10.00747745,0.011047342,3.693232414,0.306767586
"6338",6658,32105,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",1,25,4.033298857,12.79414286,6.102940286,0.893096119,3.932939352,0.067060648
"6339",6659,32106,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",0.6,26,4.707058571,9.267914286,6.452305857,0.758076205,4.645599667,0.645599667
"6340",6660,32107,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",0.7,26,3.633350429,27.09014286,14.447473,1.654597314,3.234634079,0.765365921
"6341",6661,32108,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",1.5,25,2.934941385,-9.666130769,6.574690077,-0.492635534,2.892819802,1.107180198
"6342",6662,32109,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:10",2.6,25,2.503101864,3.275377273,3.451120682,0.142918672,2.498981149,1.501018851
"6343",6663,32110,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",0.6,26,3.216791286,-15.02042857,3.633343429,-0.833665504,3.106854662,0.893145338
"6344",6664,32112,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",0.6,26,5.144993,2.375042857,7.167008429,0.213213721,5.140550559,1.140550559
"6345",6665,32113,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",1.2,26,4.3470017,-1.64501,12.5408313,-0.124751142,4.345078751,0.345078751
"6346",6666,32114,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",2.3,26,3.812963059,25.43841176,5.851226706,1.63752264,3.442898158,0.557101842
"6347",6667,32115,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",1,26,2.683729571,4.019714286,5.597023714,0.188159404,2.677006285,1.322993715
"6348",6668,32116,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",1,26,3.30767875,28.001625,5.018490125,1.552474185,2.920455766,1.079544234
"6349",6669,32117,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",0.7,26,2.943880857,-6.555642857,6.730345,-0.336041281,2.924532152,1.075467848
"6350",6670,32118,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",0.8,26,3.231816875,0.26995,9.353660375,0.015229335,3.231766808,0.768233192
"6351",6671,32119,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",0.9,26,5.0787055,2.36078,6.8319426,0.209193005,5.074373856,1.074373856
"6352",6672,32120,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",0.8,26,3.228195571,4.9994,4.103106,0.281678574,3.214622738,0.785377262
"6353",6673,32121,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:11",2.4,26,3.568186882,-5.243805882,5.077111235,-0.325927533,3.55272334,0.44727666
"6354",6674,32122,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",0.9,26,2.714581889,3.747077778,9.370709778,0.177414454,2.708700064,1.291299936
"6355",6675,32123,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",1.1,26,3.331294,27.52611111,4.293737222,1.538570055,2.954130916,1.045869084
"6356",6676,32124,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",1.5,26,3.633093538,29.17338462,9.728781538,1.770682315,3.17202757,0.82797243
"6357",6677,32125,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",2.2,26,2.398718733,0.972970667,2.934791867,0.040831598,2.398158388,1.601841612
"6358",6678,32126,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:12",0.9,26,3.9699535,-2.790883333,4.4843635,-0.193281351,3.965208258,0.034791742
"6359",6679,32127,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:13",0.8,26,3.975969429,-19.14671429,4.371812,-1.304006088,3.755929396,0.244070604
"6360",6680,32128,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:13",0.8,26,5.345986429,-3.866642857,8.059475571,-0.360506663,5.333773852,1.333773852
"6361",6681,32129,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:13",0.8,26,3.878190429,15.71871429,6.914409143,1.050660274,3.733122993,0.266877007
"6362",6682,32130,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:13",0.6,26,3.625704429,-5.678571429,6.262906571,-0.358714529,3.607662147,0.392337853
"6363",6683,32131,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",0.8,26,2.957958444,-8.126844444,2.569919556,-0.418157419,2.928186517,1.071813483
"6364",6684,32132,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",1.1,26,3.362517625,2.5115375,7.685215625,0.14730585,3.359246549,0.640753451
"6365",6685,32133,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",1.2,26,3.9791335,0.760259,5.8177731,0.052683696,3.978683999,0.021316001
"6366",6686,32134,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:13",1.3,26,2.7319286,-0.0811272,5.1948093,-0.003921155,2.731899071,1.268100929
"6367",6687,32135,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",0.7,26,3.352494857,-11.75414286,5.536173714,-0.682668953,3.281559627,0.718440373
"6368",6688,32136,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",0.7,26,3.392542125,8.327725,5.30495625,0.491302516,3.356665273,0.643334727
"6369",6689,32137,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",2.3,26,3.56281175,25.53225,4.54269475,1.536073996,3.214376351,0.785623649
"6370",6690,32138,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",1.4,26,2.886480333,-1.266769167,9.009545083,-0.063828493,2.885727039,1.114272961
"6371",6691,32139,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",0.9,26,3.418281286,-9.325785714,7.025052714,-0.553776728,3.373005747,0.626994253
"6372",6692,32140,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",1.2,26,2.920689667,17.08855556,3.447833222,0.858117281,2.791644125,1.208355875
"6373",6693,32141,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",0.9,26,2.935522875,16.89175,3.195752875,0.853090393,2.808755885,1.191244115
"6374",6694,32142,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",1.8,26,3.604041733,23.3972,8.834813867,1.431075121,3.307450952,0.692549048
"6375",6695,32143,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:14",1.4,26,3.3149383,-9.23102,4.4868204,-0.531689633,3.271777318,0.728222682
"6376",6696,32144,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",0.8,26,3.336311444,21.78822222,7.958013667,1.238293644,3.097890825,0.902109175
"6377",6697,32146,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",1,26,2.553136,2.017788889,3.617602,0.089900162,2.551511562,1.448488438
"6378",6698,32147,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",1.1,26,3.394229556,3.940922222,5.795266889,0.233336015,3.386094462,0.613905538
"6379",6699,32148,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:16",0.6,26,3.812567857,1.6226,6.866094857,0.107965959,3.810981743,0.189018257
"6380",6700,32149,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",1,26,5.495683111,3.528211111,10.60129233,0.337953109,5.485171213,1.485171213
"6381",6701,32150,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",1.6,26,3.9500742,4.903853333,10.93549387,0.337793375,3.935481335,0.064518665
"6382",6702,32151,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:15",2.4,26,2.844755429,3.804538095,7.943200476,0.189183685,2.837677655,1.162322345
"6383",6703,32152,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:16",1,26,3.6049299,11.1705,9.6998645,0.698324067,3.536476828,0.463523172
"6384",6704,32153,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:16",1.1,26,3.026772917,27.95241667,3.499668917,1.419132451,2.673199553,1.326800447
"6385",6705,32155,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:17",1.1,26,2.919586545,6.342745455,3.876952545,0.322619802,2.901665532,1.098334468
"6386",6706,32156,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:17",1.3,26,3.279471,-7.01958,5.0741488,-0.400821226,3.254778227,0.745221773
"6387",6707,32157,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:17",0.9,26,3.812165625,-15.501125,7.83239775,-1.01881441,3.673400083,0.326599917
"6388",6708,32158,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:17",0.9,26,3.854693556,-8.806444444,8.636633778,-0.590095046,3.80916121,0.19083879
"6389",6709,32159,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:17",0.9,26,3.297308143,-0.730882857,7.339301714,-0.042109158,3.296988164,0.703011836
"6390",6710,32160,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",0.6,26,3.587491857,17.74185714,5.475602286,1.093106287,3.416753973,0.583246027
"6391",6711,32161,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",0.9,26,3.636653778,13.32822222,6.213988778,0.838369171,3.538625344,0.461374656
"6392",6712,32162,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",0.7,26,5.070025286,8.203028571,11.11155486,0.72338351,5.018122021,1.018122021
"6393",6713,32163,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",0.8,26,5.57766725,1.7258875,8.70588775,0.16798746,5.575126741,1.575126741
"6394",6714,32164,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",0.8,26,4.73430825,-10.4696875,8.525442375,-0.86027719,4.655410822,0.655410822
"6395",6715,32165,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",1,26,4.786459875,-10.031,6.317177875,-0.833717333,4.713144077,0.713144077
"6396",6716,32166,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",0.7,26,4.783913833,12.74616667,5.489391167,1.055412913,4.666017804,0.666017804
"6397",6717,32167,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",1.2,26,3.109449182,-0.960347273,6.964807818,-0.052097918,3.108983069,0.891016931
"6398",6718,32168,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",0.6,26,3.202974,10.79185714,3.535249571,0.599725518,3.146300263,0.853699737
"6399",6719,32169,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",0.9,26,2.548991286,7.7149,4.211588143,0.342214138,2.525836835,1.474163165
"6400",6720,32170,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.1,26,4.9987934,1.638254,11.5214569,0.142869218,4.996452083,0.996452083
"6401",6721,32171,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1,26,3.442313375,-11.2175,5.373148,-0.669633153,3.376387529,0.623612471
"6402",6722,32172,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.1,26,3.0945648,3.87924,9.5058523,0.208924253,3.084180452,0.915819548
"6403",6723,32173,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.7,26,1.791961765,12.46351765,2.920662059,0.378171193,1.749901105,2.250098895
"6404",6724,32174,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:18",2.6,26,2.637876682,-4.580481818,4.543895909,-0.210968405,2.629124686,1.370875314
"6405",6725,32175,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1,26,3.879648875,-17.76325,4.66704575,-1.183595964,3.694660026,0.305339974
"6406",6726,32176,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",0.9,26,2.998705444,-15.76422222,10.22247633,-0.814660331,2.88587648,1.11412352
"6407",6727,32177,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:20",1,26,3.70894725,19.38975,5.353005625,1.231331869,3.498486289,0.501513711
"6408",6728,32178,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.3,26,2.79024375,1.465770833,6.261440917,0.071330761,2.789187603,1.210812397
"6409",6729,32179,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.2,26,3.3740365,19.702125,6.87869225,1.13752357,3.176314172,0.823685828
"6410",6730,32180,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.6,26,2.696382067,1.560868667,12.33911347,0.073348989,2.695165831,1.304834169
"6411",6731,32181,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",1.8,26,2.942827167,-2.819825,4.907862333,-0.144701991,2.939097335,1.060902665
"6412",6732,32182,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:20",0.8,26,4.019621429,-15.61614286,11.04546629,-1.082037877,3.871238439,0.128761561
"6413",6733,32183,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:19",2.8,26,4.440977053,-32.36305263,8.310363105,-2.376396529,3.75001669,0.24998331
"6414",6734,32184,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:20",1,26,4.532636,9.523071429,6.282413286,0.749852916,4.470056827,0.470056827
"6415",6735,32185,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:20",1,26,4.204583714,-0.506971429,7.533292571,-0.037033116,4.204126029,0.204126029
"6416",6736,32186,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:20",1,26,3.048895143,1.200588571,7.528483,0.06394651,3.048182192,0.951817808
"6417",6737,32187,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:21",1.3,26,3.620134,15.61677778,4.267361111,0.974573671,3.486368766,0.513631234
"6418",6738,32188,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:21",0.7,26,4.630244857,-8.8198,10.885396,-0.709930988,4.575471729,0.575471729
"6419",6739,32189,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:21",0.7,26,3.502992875,10.923225,7.22884575,0.663787987,3.439221568,0.560778432
"6420",6740,32191,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:21",1,26,2.967364286,-8.033328571,6.947078857,-0.414658316,2.938167561,1.061832439
"6421",6741,32192,"Block1_Bubbles(Off)",1,"Bubbles(Off)","Bubbles","Off","18:58:22",0.6,26,3.051750143,1.56811,3.370633857,0.083577107,3.050476541,0.949523459
